property_id,metro,city,state,zip,beds,baths,sqft,lot_size,age,closed_price,predicted_fair_price,fair_price_low_95,fair_price_high_95,max_offer_price,review_flag,CBSA,CBSA_NAME,Final_City_Score,reno_tier,cost_per_sqft,estimated_reno_cost,estimated_reno_days,warranty_flag,fast_close_flag,eco_upgrade_flag,reno_uplift_pct,eco_uplift_pct,cx_uplift_pct,total_uplift_pct,predicted_sell_price_base,predicted_sell_price_bull,predicted_sell_price_bear,reno_to_fair_ratio,max_offer_price_used,estimated_reno_cost_used,expected_holding_months,buy_closing_cost,holding_cost_monthly,holding_cost_base,sell_closing_cost_base,total_cost,sell_base_used,sell_bull_used,sell_bear_used,profit_base,profit_bull,profit_bear,margin_pct_base,margin_pct_bear,meets_9pct_hurdle_flag,liquidity_flag,stop_loss_price,reno_to_buy_ratio,reno_risk_flag,sell_base_q4_4m,total_cost_q4_4m,profit_base_q4_4m,profit_bull_q4_4m,profit_bear_q4_4m,margin_base_q4_4m,sell_base_m6,total_cost_m6,profit_base_m6,profit_bull_m6,profit_bear_m6,margin_base_m6,sell_base_y1,total_cost_y1,profit_base_y1,profit_bull_y1,profit_bear_y1,margin_base_y1,sell_base_y2,total_cost_y2,profit_base_y2,profit_bull_y2,profit_bear_y2,margin_base_y2,sell_base_y3,total_cost_y3,profit_base_y3,profit_bull_y3,profit_bear_y3,margin_base_y3,buy_if_6m,buy_if_y1,buy_decision,decision_reason,buy_decision_v2
475,Lima,Lima,OH,45807,3,2,1288,19602,64,216000,174572.4432,130929.3324,218215.554,165843.8211,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891,Heavy,38.39573755296892,34914.48864,87,1,1,1,0.3141535937127941,0.034780001,0.018818177,0.3677517712354126,238771.76839569348,248322.6391315212,229220.89765986573,0.2,165843.8211,34914.48864,9,3316.8764220000003,298.518878,2686.669902,11461.044882993287,218222.9009468133,238771.76839569348,248322.6391315212,229220.89765986573,20548.86744888019,30099.73818470791,10997.996713052446,0.094164578,0.050397995193606875,TRUE,OK,224636.4797066684,0.21052631571330818,OK,241135.99906780967,216843.78962917486,24292.209438634804,26610.967059501912,21927.978766518616,0.11202630926242792,242326.87862532065,217497.98960389537,24828.889021425275,28332.591947251523,21273.778791798104,0.1141568667675657,245934.9214475643,219462.2889272431,26472.632520321204,33635.78557219202,19309.479468450387,0.12062497228896352,253312.9690909912,223398.66174988757,29914.307341103617,44885.29721951368,15373.106645805907,0.13390549033187604,260912.35816372096,227345.6589611386,33566.69920258236,57035.33754642666,11426.109434554877,0.14764609694315778,TRUE,TRUE,REVIEW_REQUIRED,M2_UNCERTAINTY,BUY_CONDITIONALLY
476,Lima,Harrod,OH,45850,3,2,2020,281397,105,285000,274082.5713,205561.9285,342603.2142,260378.4428,OK,99999,,0.597627891,Heavy,39.00820588649912,54816.51426,46,1,1,1,0.2525979571297385,0.033488126,0.016299139,0.3023852219770892,356961.0904626019,371239.5341,342682.6468440978,0.2,260378.4428,54816.51426,9,5207.568856,468.681197,4218.130773,17134.13234220489,341754.78903156496,356961.0904626019,371239.5341,342682.6468440978,15206.301431036962,29484.74504954106,927.8578125,0.044494772,0.002714981,FALSE,OK,335828.99390721583,0.21052631573691863,OK,360495.5885504376,339581.039,20914.549595856573,24381.065986904607,17380.05151,0.061589274,362275.94000620215,340603.8582185377,21672.081787664443,26910.07799409743,16357.232244064217,0.06362841,367669.9232,343674.85659295105,23995.06658352894,34703.89929740701,13286.233869650867,0.069819092,378700.02087177435,349828.47564680513,28871.545224969217,51253.00559697446,7132.614815796784,0.082530575,390061.0214979276,355997.97804134054,34063.04345658707,69148.39207706577,963.1124212613795,0.09568325,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
477,Lima,Harrod,OH,45850,3,2,2020,281397,105,285000,274082.5713,205561.9285,342603.2142,260378.4428,OK,47540,,0.597627891,Heavy,41.84177391467105,54816.51426,72,1,1,1,0.2344202665616182,0.013141333,0.020646191,0.2682077904859082,347593.6521590694,361497.3982454322,333689.90607270657,0.2,260378.4428,54816.51426,9,5207.568856,468.681197,4218.130773,16684.49530363533,341305.15199299535,347593.6521590694,361497.3982454322,333689.90607270657,6288.500166074024,20192.24625243683,-7615.24592,0.018424862,-0.022312133,FALSE,OK,327016.10795125243,0.21052631573691863,OK,351035.3973008379,339126.9497746002,11908.447526237695,15283.994959354575,8466.702384469158,0.035115014,352769.0284476778,340147.5264637285,12621.501983949274,17722.041734738043,7446.125695340859,0.037105964,358021.46172384144,343211.7304432244,14809.731280617008,25237.54084538913,4381.921715844946,0.043150423,368762.1055755567,349351.4557125867,19410.649862969993,41204.77185,-1757.803554,0.055561955004244316,379824.9687428234,355506.64750909555,24318.321233727853,58482.953710790665,-7912.99535,0.068404688,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
478,Lima,Harrod,OH,45850,3,2,2020,281397,105,285000,271534.5874,203650.9405,339418.2342,257957.858,OK,30620,"Lima, OH",0.597627891,Heavy,46.05271358184245,54306.91748,79,1,1,1,0.2156029994021483,0.020377686,0.023384083,0.2593647682115102,341961.09272240906,355639.5364313054,328282.6490135127,0.2,257957.858,54306.91748,9,5159.157160000001,464.3241444,4178.9173,16414.132450675635,338016.9823902757,341961.09272240906,355639.5364313054,328282.6490135127,3944.110332133365,17622.55404102971,-9734.333377,0.011668379216460432,-0.028798356,FALSE,OK,321716.99603324244,0.21052631581395748,OK,345347.0663218711,335857.88840104983,9489.177920821297,12810.02650823089,6103.204321359226,0.028253550827694766,347052.60495201754,336868.4025440968,10184.202407920733,15202.09078367165,5092.690178312245,0.030231991,352219.92550408136,339902.37879699597,12317.546707085392,22576.379488757637,2058.713925413089,0.036238483,362786.5232692037,345981.46522252174,16805.05804668198,38246.018560377124,-4020.3725,0.048572133873916123,373670.1189672799,352075.76754882943,21594.351418450475,55205.365261043364,-10114.67483,0.061334387,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
479,Lima,Lima,OH,45801,3,1,1316,10018,105,179900,117873.0982,88404.82362,147341.3727,111979.4433,OK,30620,"Lima, OH",0.597627891,Heavy,46.59646970062005,23574.61964,58,1,1,1,0.2601450960246158,0.026221173,0.016441865,0.3028081342821061,153566.03114799346,159708.6723939132,147423.38990207372,0.2,111979.4433,23574.61964,9,2239.588866,201.5629979,1814.066981,7371.169495103686,146978.88828256368,153566.03114799346,159708.6723939132,147423.38990207372,6587.142865429778,12729.784111349523,444.50161951003247,0.044816932,0.003024255,FALSE,OK,144474.92210403224,0.21052631577067324,OK,155086.5857909258,146044.05991572444,9042.525875201361,10533.834531259141,7521.9712322690175,0.061916423580797485,155852.4998,146483.94978501232,9368.550035,11621.956106890691,7082.0813629811455,0.063956154,158173.01208243327,147804.7123612368,10368.299721196468,14975.280655636278,5761.318786756659,0.070148641,162918.20244490626,150451.2374739155,12466.964970990753,22095.55512396997,3114.793674077955,0.082863825,167805.74851825344,153104.59566071615,14701.152857537294,29795.00449304245,461.43548727731104,0.096020324,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
480,Lima,Lima,OH,45801,3,1,1316,10018,105,179900,120421.0821,90315.81159,150526.3526,114400.028,REVIEW_REQUIRED,47540,,0.597627891,Heavy,41.47165062146812,24084.21642,80,1,1,1,0.2264057984571929,0.02833727,0.018250064,0.2729931328003348,153295.21055768532,159427.01897999275,147163.4021353779,0.2,114400.028,24084.21642,9,2288.00056,205.9200504,1853.280454,7358.1701067688955,149983.69554036888,153295.21055768532,159427.01897999275,147163.4021353779,3311.515017316444,9443.32344,-2820.293405,0.022079167,-0.018804,FALSE,OK,144220.13409267034,0.21052631578027237,OK,154813.0836342392,149026.95319604347,5786.130438195745,7274.809104,4268.257361641852,0.038826067,155577.64693979284,149475.49233551003,6102.154604282812,8351.586693155317,3819.7182221752882,0.040823779931669496,157894.06687441588,150822.20079477192,7071.866079643951,11670.722396374535,2473.009762913396,0.046888761,162630.88888064836,153520.6088558711,9110.280024777254,18721.88972674415,-225.3982982,0.059342391179090535,167509.81554706782,156225.83794065923,11283.977606408589,26351.210556912934,-2930.627383,0.072228626,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
481,Lima,Bluffton,OH,45817,3,2,1637,19035,109,292000,196952.1673,147714.1255,246190.2092,187104.559,OK,99999,,0.597627891,Heavy,41.40201151686004,39390.43346,73,1,1,1,0.3122661028087183,0.019159304,0.025976243,0.3574016497539534,267343.19681563665,278036.9246882621,256649.4689430112,0.2,187104.559,39390.43346,9,3742.0911800000003,336.7882062,3031.093856,12832.47344715056,246100.65094295054,267343.19681563665,278036.9246882621,256649.4689430112,21242.54587268611,31936.27374531157,10548.818000060652,0.086316496,0.042863836,FALSE,OK,251516.47956415097,0.21052631571633698,OK,269990.3313162518,244543.77236798007,25446.558948271704,28042.779092589306,22799.42444765658,0.10405727654344311,271323.7115147004,245281.3510299056,26042.36048479477,29965.316482383234,22061.845785731042,0.10617342237983511,275363.49272010574,247495.98976496505,27867.50295514069,35887.798859609786,19847.207050671597,0.11259779595461368,283624.3975017089,251933.97166888203,31690.425832826848,48452.84427316734,15409.225146754616,0.12578861684631287,292133.1294267602,256383.84927568448,35749.28015107571,62026.17562288782,10959.34753995217,0.13943655285647583,TRUE,TRUE,NO_BUY,HURDLE_FAIL,NO_BUY
482,Lima,Bluffton,OH,45817,3,2,1637,19035,109,292000,196952.1673,147714.1255,246190.2092,187104.559,OK,22300,,0.597627891,Heavy,37.005456114030125,39390.43346,87,1,1,1,0.2004803794931335,0.028657045,0.025474237,0.2546116615220731,247098.4858566263,256982.42529089132,237214.54642236125,0.2,187104.559,39390.43346,9,3742.0911800000003,336.7882062,3031.093856,11860.727321118062,245128.90481691805,247098.4858566263,256982.42529089132,237214.54642236125,1969.5810397082532,11853.520473973273,-7914.358395,0.008034879,-0.032286516,FALSE,OK,232470.2555,0.21052631571633698,OK,249545.16463787804,243562.40436741814,5982.760270459898,8382.380213112687,3536.0814892081544,0.024563562204923874,250777.57388573737,244295.1364237154,6482.437462021975,10108.325454057776,2803.349432910909,0.02653527,254511.4404323251,246495.09125515158,8016.349177173513,15429.303752872307,603.3946014747198,0.032521334,262146.78364529484,250903.04620377417,11243.737441520672,26736.812504731177,-3804.560347,0.044813077,270011.1871546537,255321.99604662336,14689.191108030354,38976.25418439231,-8223.51019,0.057532024,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
483,Lima,Bluffton,OH,45817,3,2,1637,19035,109,292000,194404.1834,145803.1375,243005.2292,184683.9742,OK,30620,"Lima, OH",0.597627891,Heavy,45.53104371340719,38880.83668,89,1,1,1,0.2171836085291746,0.01310375,0.024816417,0.2551037755218831,243997.42456258865,253757.32154509216,234237.52758008504,0.1999999999999999,184683.9742,38880.83668,9,3693.6794840000002,332.4311536,2991.880382,11711.876379004256,241962.24712504423,243997.42456258865,253757.32154509216,234237.52758008504,2035.177437544422,11795.074420047924,-7724.719545,0.008411136,-0.031925309,FALSE,OK,229552.77702848334,0.2105263158236715,OK,246413.39776974035,240416.05807118752,5997.339698552823,8366.844650825311,3581.3664914011315,0.024945670212998015,247630.3404047481,241139.3336247879,6491.006779960211,10071.390240191045,2858.0909378007636,0.026918075464454086,251317.34729946632,243310.89687709438,8006.450422371941,15326.373159249604,686.5276854942786,0.032906255,258856.8677184503,247661.96769992562,11194.90001852467,26493.53853859901,-3664.543137,0.045202338,266622.5737500038,252023.89543216018,14598.678317843645,38580.94118067593,-8026.47087,0.05792577,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
484,Lima,Lima,OH,45801,3,1.5,1340,4356,46,85000,140887.3145,105665.4859,176109.1431,133842.9488,OK,30620,"Lima, OH",0.597627891,Medium,22.43857275844133,28177.4629,26,1,1,1,0.1397180682466741,0.018295316,0.01947851,0.1774918940553275,165893.67079897362,172529.41763093256,159257.92396701468,0.2,133842.9488,28177.4629,6,2676.8589760000004,240.9173078,1445.503847,7962.896198350733,174105.67072139072,165893.67079897362,172529.41763093256,159257.92396701468,-8211.999922,-1576.25309,-14847.74675,-0.047166757,-0.085280087,FALSE,OK,156072.7654876744,0.21052631575015027,OK,167536.28921842974,173702.68178984462,-6166.392571,-4555.367885,-7809.010991,-0.035499697,168363.6876273889,174224.23152915467,-5860.543902,-3426.243801,-8330.56073,-0.033637938,170870.48092294284,175790.06145438124,-4919.580531,57.229592530813534,-9896.390655,-0.027985544,175996.5953506311,178927.1226409903,-2930.52729,7471.005869,-13033.45184,-0.016378329,181276.49321115005,182071.56543237518,-795.0722212,15510.450787935202,-16177.89463,-0.004366812,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
485,Lima,Lima,OH,45801,3,1.5,1340,4356,46,85000,143435.2984,107576.4738,179294.1231,136263.5335,OK,47540,,0.597627891,Medium,18.50483767988309,26896.482491043345,36,1,1,1,0.1359165369274556,0.027910829,0.026669734,0.1904970999649596,170759.3067778086,177589.67904892095,163928.93450669627,0.1875164815848659,136263.5335,26896.482491043345,6,2725.27067,245.27436029999998,1471.6461617999998,8196.446725334814,175553.37954817814,170759.3067778086,177589.67904892095,163928.93450669627,-4794.07277,2036.2995007428108,-11624.44504,-0.027308348,-0.066216014,FALSE,OK,160650.35581656234,0.19738577006036137,OK,172450.10294414748,175143.9890435624,-2693.886099,-1035.610305,-4384.682266,-0.015380979,173301.76882182964,175675.41772629114,-2373.648904,132.04884527405375,-4916.110948,-0.01351156,175882.08598114288,177270.91911173819,-1388.833131,3733.946072738938,-6511.612334,-0.007834523,181158.54856057715,180467.48163915105,691.0669214260997,11397.675456394732,-9708.174861,0.003829315,186593.30501739448,183671.64227267826,2921.6627447162173,19705.424248600262,-12912.33549,0.015906989,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
486,Lima,Lima,OH,45807,3,2,2222,11108,63,247500,258707.9701,194030.9776,323384.9626,245772.5716,OK,99999,,0.597627891,Heavy,41.62320101560779,51741.59402,70,1,1,1,0.2270934123895652,0.02564207,0.024451036,0.2771865179517886,330418.3314983945,343635.0647583303,317201.5982384587,0.2,245772.5716,51741.59402,9,4915.451432,442.3906289,3981.51566,15860.079911922936,322271.2126238429,330418.3314983945,343635.0647583303,317201.5982384587,8147.118874551612,21363.852134487417,-5069.614385,0.025280318425651576,-0.015730894,FALSE,OK,310857.5662736895,0.21052631578519074,OK,333690.01290029025,320216.3001867339,13473.712713556364,16682.46737238363,10202.031311660598,0.042076911,335337.9817495901,321180.1839492603,14157.797800329805,19006.309341690154,9238.147549134213,0.044080546,340330.8814433463,324074.1869078406,16256.694535505725,26169.244480457564,6344.144590553886,0.050163497101139876,350540.8078866467,329872.9509,20667.856962967722,41385.086347917095,545.3805747154984,0.062653991,361057.0321232461,335686.41723359574,25370.614889650373,57847.10227429611,-5268.085735,0.075578318,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
487,Lima,Lima,OH,45807,3,2,2222,11108,63,247500,256159.9861,192119.9896,320199.9827,243351.9868,OK,30620,"Lima, OH",0.597627891,Heavy,42.90505152707392,51231.997220000005,52,1,1,1,0.2787257126073414,0.030930255,0.019024719,0.3286806869000025,340354.8262876431,353969.0193391488,326740.6332361374,0.2,243351.9868,51231.997220000005,9,4867.039736000001,438.0335762,3942.302186,16337.03166180687,319730.3576039669,340354.8262876431,353969.0193391488,326740.6332361374,20624.468683676212,34238.66173518193,7010.275632170495,0.064505819,0.021925586562079765,FALSE,OK,320205.82057141466,0.21052631578514813,OK,343724.89522468136,317701.95303174475,26022.942192936607,29328.19202442217,22652.87325589836,0.081909922,345422.42256490886,318659.50149655563,26762.92106835323,31757.239319189684,21695.324791087478,0.08398595,350565.4710762724,321534.5692825411,29030.90179373132,39241.54658236058,18820.25701,0.090288587,361082.43520856055,327295.78647577093,33786.64873278962,55126.89634,13059.039811872179,0.10322970881047618,371914.9082648174,333072.14809735125,38842.76016746613,72295.89568845229,7282.678190291859,0.11661965850147596,FALSE,TRUE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
488,Lima,Lima,OH,45801,5,1,1963,2090880,105,765000,690198.8993,517649.1745,862748.6241,655688.9543,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891,Heavy,37.18863596869685,75201.29240655192,60,1,1,1,0.2393014493975779,0.011171426,0.025436363,0.2759092377393919,880631.1514944304,915856.3975542076,845405.9054346532,0.1089559726664604,655688.9543,75201.29240655192,9,13113.77909,1180.240118,10622.16106,42270.29527173266,796896.4821239446,880631.1514944304,915856.3975542076,845405.9054346532,83734.66937048582,118959.91543026303,48509.423310708604,0.10507596814495941,0.060872929,TRUE,OK,828497.7873259601,0.1146904975497647,OK,889350.8388895239,791413.8265,97937.01235931483,106488.98735795345,89217.32496422133,0.1237494330730858,893743.0065359273,793985.1308127164,99757.87572321086,112680.13182909822,86646.02068171394,0.1256419948583918,907050.0860392633,801705.3113353166,105344.77470394666,131763.70924877957,78925.84015911375,0.13140086914041382,934261.5886204412,817174.3448720932,117087.24374834797,172302.81694704888,63456.80662,0.1432830637465434,962289.4362790544,832682.5629725865,129606.8733064679,216163.22855570412,47948.58852184389,0.15564979869854054,TRUE,TRUE,REVIEW_REQUIRED,M2_UNCERTAINTY,BUY_CONDITIONALLY
489,Lima,Lima,OH,45801,5,1,1963,2090880,105,765000,692746.8832,519560.1624,865933.604,658109.5391,OK,47540,,0.597627891,Heavy,45.16653246180866,90861.90322,89,1,1,1,0.2738029258284048,0.014359793,0.014161923,0.3023246421058961,902181.3367,938268.5902027516,866094.0832640784,0.1311617640238419,658109.5391,90861.90322,9,13162.190782000001,1184.59717,10661.374533420001,43304.704163203925,816099.7118011543,902181.3367,938268.5902027516,866094.0832640784,86081.62493226072,122168.87840159726,49994.37146292406,0.10547929828608348,0.061260126354640065,TRUE,OK,848772.2015987968,0.13806501474935146,OK,911114.4061764538,810605.5132825202,100508.89289393357,109270.14580088493,91575.82345,0.12399236280410447,915614.0558557379,813190.6908078858,102423.36504785204,115661.84550296317,88990.64592552918,0.12595245642334743,929246.7768354175,820952.6444371905,108294.1324,135359.57250022946,81228.69229622453,0.13191276394811877,957124.1801404799,836505.9258403935,120618.25430008641,177185.02411327173,65675.41089,0.14419294660573695,985837.9055446944,852099.3507043557,133738.55484033865,222413.05624652945,50081.98602905928,0.15695183282300207,TRUE,TRUE,BUY,PASS,BUY
490,Lima,Lima,OH,45801,5,3.5,2795,44431,20,500000,541105.0296,405828.7722,676381.287,514049.7781,OK,30620,"Lima, OH",0.597627891,Light,14.526175203455368,43400.65969365775,14,1,1,1,0.095610317,0.011212365,0.022035358,0.1288580395944206,610830.7629289369,635263.9934460943,586397.5324117794,0.080207459,514049.7781,43400.65969365775,4,10280.99556,925.2896006,3701.158402,29319.87662058897,600752.4683785667,610830.7629289369,635263.9934460943,586397.5324117794,10078.294550370192,34511.52506752766,-14354.93597,0.016776118419573955,-0.023894926,FALSE,OK,574669.5817635438,0.084428905,OK,616878.9856099177,601042.7830672538,15836.202542663901,21768.095145035186,9787.979861683096,0.026347879034248227,619925.5177588332,603039.5958115617,16885.921947271563,25849.165573762963,7791.167117375182,0.028001349,629155.6858,609034.3814818243,20121.30433498067,38446.22722,1796.381447112537,0.033038043,648030.3563913091,621043.8408763605,26986.51551494852,65285.60435059306,-10213.07795,0.043453479,667471.2670830484,633080.4798,34390.78728652431,94428.73214404669,-22249.71687,0.054322931,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
