property_id,metro,city,state,zip,beds,baths,sqft,lot_size,age,closed_price,predicted_fair_price,fair_price_low_95,fair_price_high_95,max_offer_price,review_flag,CBSA,CBSA_NAME,Final_City_Score
385,Lima,Lima,OH,45806,2,2,1546,11600,0,326460,308720.0476,231540.0357,385900.0595,293284.0452,OK,47540,,0.597627891
386,Lima,Delphos,OH,45833,3,3.5,1696,16117,19,397500,340728.763,255546.5723,425910.9538,323692.3249,REVIEW_REQUIRED,99999,,0.597627891
387,Lima,Delphos,OH,45833,3,3.5,1696,16117,19,397500,340728.763,255546.5723,425910.9538,323692.3249,REVIEW_REQUIRED,46780,,0.597627891
388,Lima,Delphos,OH,45833,3,3.5,1696,16117,19,397500,356681.1635,267510.8727,445851.4544,338847.1054,OK,30620,"Lima, OH",0.597627891
389,Lima,Lima,OH,45806,3,2,1955,11600,14,315000,320241.9558,240181.4668,400302.4447,304229.858,OK,30620,"Lima, OH",0.597627891
390,Lima,Lima,OH,45806,3,2,1955,11600,14,315000,322789.9397,242092.4548,403487.4247,306650.4427,OK,47540,,0.597627891
391,Lima,Bluffton,OH,45817,2,2,1550,11600,0,299900,308720.0476,231540.0357,385900.0595,293284.0452,OK,99999,,0.597627891
392,Lima,Bluffton,OH,45817,2,2,1550,11600,0,299900,308720.0476,231540.0357,385900.0595,293284.0452,OK,22300,,0.597627891
393,Lima,Bluffton,OH,45817,2,2,1550,11600,0,299900,306172.0636,229629.0477,382715.0796,290863.4605,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
394,Lima,Lima,OH,45806,2,2,1513,11600,0,318760,306172.0636,229629.0477,382715.0796,290863.4605,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
395,Lima,Lima,OH,45806,2,2,1513,11600,0,318760,308720.0476,231540.0357,385900.0595,293284.0452,OK,47540,,0.597627891
396,Lima,Lima,OH,45806,2,2,1529,11600,0,327295,306172.0636,229629.0477,382715.0796,290863.4605,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
397,Lima,Lima,OH,45806,2,2,1529,11600,0,327295,308720.0476,231540.0357,385900.0595,293284.0452,OK,47540,,0.597627891
398,Lima,Lima,OH,45806,6,3,3056,17500,53,325000,345550.9681,259163.2261,431938.7102,328273.4197,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
399,Lima,Lima,OH,45806,6,3,3056,17500,53,325000,346018.4526,259513.8394,432523.0657,328717.5299,OK,47540,,0.597627891
400,Lima,Bluffton,OH,45817,3,2,1785,15812,20,345000,303214.5888,227410.9416,379018.2361,288053.8594,OK,99999,,0.597627891
401,Lima,Bluffton,OH,45817,3,2,1785,15812,20,345000,303214.5888,227410.9416,379018.2361,288053.8594,OK,22300,,0.597627891
402,Lima,Bluffton,OH,45817,3,2,1785,15812,20,345000,300666.6049,225499.9537,375833.2561,285633.2746,OK,30620,"Lima, OH",0.597627891
403,Lima,Beaverdam,OH,45808,3,1,1480,11600,105,25000,151665.543,113749.1573,189581.9288,144082.2659,OK,30620,"Lima, OH",0.597627891
404,Lima,Lima,OH,45801,3,1,1422,4704,105,50000,122636.5595,91977.41962,153295.6994,116504.7315,OK,30620,"Lima, OH",0.597627891
405,Lima,Lima,OH,45801,3,1,1422,4704,105,50000,125184.5434,93888.40759,156480.6793,118925.3163,REVIEW_REQUIRED,47540,,0.597627891
406,Lima,Lima,OH,45804,3,2,1776,11600,30,43700,257084.846,192813.6345,321356.0575,244230.6037,OK,30620,"Lima, OH",0.597627891
407,Lima,Lima,OH,45805,3,1,1867,7100,72,120000,167184.2335,125388.1751,208980.2918,158825.0218,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
408,Lima,Cairo,OH,45820,2,1.5,1920,15899,37,319900,219075.4851,164306.6138,273844.3564,208121.7108,OK,30620,"Lima, OH",0.597627891
409,Lima,Lima,OH,45807,3,3,2308,19602,8,529000,446775.3333,335081.5,558469.1667,424436.5667,OK,99999,,0.597627891
410,Lima,Lima,OH,45807,3,3,2308,19602,8,529000,446307.8489,334730.8867,557884.8111,423992.4565,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
411,Lima,Bluffton,OH,45817,4,2.5,2300,9888,105,535000,282609.6191,211957.2143,353262.0239,268479.1382,REVIEW_REQUIRED,99999,,0.597627891
412,Lima,Bluffton,OH,45817,4,2.5,2300,9888,105,535000,282609.6191,211957.2143,353262.0239,268479.1382,REVIEW_REQUIRED,22300,,0.597627891
413,Lima,Bluffton,OH,45817,4,2.5,2300,9888,105,535000,280061.6352,210046.2264,350077.044,266058.5534,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
414,Lima,Lima,OH,45805,4,3.5,2225,17424,8,540000,483012.212,362259.159,603765.265,458861.6014,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
415,Lima,Lima,OH,45805,4,2,2224,3006,105,78000,188203.8174,141152.8631,235254.7718,178793.6266,OK,30620,"Lima, OH",0.597627891
416,Lima,Lima,OH,45805,3,1.5,1810,5053,106,80000,154991.9973,116243.998,193739.9966,147242.3974,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
417,Lima,Lima,OH,45801,2,1,1064,12632,69,113000,120497.1452,90372.85887,150621.4315,114472.2879,OK,30620,"Lima, OH",0.597627891
418,Lima,Lima,OH,45801,2,1,1064,12632,69,113000,123045.1291,92283.84684,153806.4114,116892.8727,REVIEW_REQUIRED,47540,,0.597627891
419,Lima,Delphos,OH,45833,4,1,1442,4791,116,80500,106311.8325,79733.87437,132889.7906,100996.2409,OK,99999,,0.597627891
420,Lima,Delphos,OH,45833,4,1,1442,4791,116,80500,106311.8325,79733.87437,132889.7906,100996.2409,OK,46780,,0.597627891
421,Lima,Delphos,OH,45833,4,1,1442,4791,116,80500,103763.8485,77822.8864,129704.8107,98575.65611,OK,30620,"Lima, OH",0.597627891
422,Lima,Lima,OH,45804,2,1,1062,11600,51,119000,119403.2748,89552.4561,149254.0935,113433.1111,OK,30620,"Lima, OH",0.597627891
423,Lima,Lima,OH,45805,4,2.5,2012,11543,63,275000,246817.1547,185112.866,308521.4434,234476.297,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
424,Lima,Lima,OH,45805,2,2,990,14549,71,184000,148257.0217,111192.7663,185321.2772,140844.1706,OK,30620,"Lima, OH",0.597627891
425,Lima,Lima,OH,45807,3,2,1804,10890,3,392850,342390.4533,256792.84,427988.0666,325270.9307,REVIEW_REQUIRED,99999,,0.597627891
426,Lima,Lima,OH,45807,3,2,1804,10890,3,392850,339842.4694,254881.852,424803.0867,322850.3459,OK,30620,"Lima, OH",0.597627891
427,Lima,Lima,OH,45807,3,2,1350,9627,51,65000,163192.7627,122394.572,203990.9533,155033.1245,OK,99999,,0.597627891
428,Lima,Lima,OH,45807,3,2,1350,9627,51,65000,160644.7787,120483.584,200805.9734,152612.5398,OK,30620,"Lima, OH",0.597627891
429,Lima,Lima,OH,45804,2,1,905,2962,125,55000,63758.44767,47818.83575,79698.05959,60570.52529,OK,30620,"Lima, OH",0.597627891
430,Lima,Lima,OH,45806,3,3,1942,21867,61,214000,246501.7846,184876.3384,308127.2307,234176.6953,OK,30620,"Lima, OH",0.597627891
431,Lima,Lima,OH,45806,3,3,1942,21867,61,214000,246969.269,185226.9517,308711.5862,234620.8055,OK,47540,,0.597627891
432,Lima,Lima,OH,45801,3,1,1163,8276,46,101000,128363.903,96272.92728,160454.8788,121945.7079,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
433,Lima,Lima,OH,45801,3,1,1163,8276,46,101000,130911.887,98183.91524,163639.8587,124366.2926,REVIEW_REQUIRED,47540,,0.597627891
434,Lima,Harrod,OH,45850,2,1,720,41817,74,155000,140464.7324,105348.5493,175580.9155,133441.4958,REVIEW_REQUIRED,99999,,0.597627891
435,Lima,Harrod,OH,45850,2,1,720,41817,74,155000,140464.7324,105348.5493,175580.9155,133441.4958,REVIEW_REQUIRED,47540,,0.597627891
436,Lima,Harrod,OH,45850,2,1,720,41817,74,155000,137916.7485,103437.5613,172395.9356,131020.911,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
437,Lima,Lima,OH,45805,3,2,1573,16826,104,160000,196488.6894,147366.517,245610.8617,186664.2549,OK,30620,"Lima, OH",0.597627891
438,Lima,Lima,OH,45801,3,2,1430,10454,34,250000,211951.6146,158963.7109,264939.5182,201354.0338,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
439,Lima,Lima,OH,45801,3,2,1430,10454,34,250000,214499.5985,160874.6989,268124.4982,203774.6186,REVIEW_REQUIRED,47540,,0.597627891
440,Lima,Elida,OH,45807,3,2,1404,65340,32,215000,270052.5107,202539.383,337565.6383,256549.8851,REVIEW_REQUIRED,99999,,0.597627891
441,Lima,Elida,OH,45807,3,2,1404,65340,32,215000,267504.5267,200628.395,334380.6584,254129.3004,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
442,Lima,Lima,OH,45801,3,2.5,2155,25700,26,237500,304151.6199,228113.715,380189.5249,288944.0389,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
443,Lima,Lima,OH,45801,3,2.5,2155,25700,26,237500,306699.6039,230024.7029,383374.5049,291364.6237,REVIEW_REQUIRED,47540,,0.597627891
444,Lima,Delphos,OH,45833,3,1.5,1432,12501,67,250000,186270.0098,139702.5074,232837.5123,176956.5093,REVIEW_REQUIRED,99999,,0.597627891
445,Lima,Delphos,OH,45833,3,1.5,1432,12501,67,250000,186270.0098,139702.5074,232837.5123,176956.5093,REVIEW_REQUIRED,46780,,0.597627891
446,Lima,Delphos,OH,45833,3,1.5,1432,12501,67,250000,183722.0259,137791.5194,229652.5324,174535.9246,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
447,Lima,Lima,OH,45805,3,1,988,11600,37,130000,118703.9471,89027.96036,148379.9339,112768.7498,OK,30620,"Lima, OH",0.597627891
448,Lima,Lima,OH,45801,3,1.5,1248,4835,99,123000,123299.1477,92474.36078,154123.9346,117134.1903,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
449,Lima,Lima,OH,45801,3,1.5,1248,4835,99,123000,125847.1317,94385.34875,157308.9146,119554.7751,REVIEW_REQUIRED,47540,,0.597627891
450,Lima,Lima,OH,45805,3,2,1634,12589,48,125000,217210.8933,162908.17,271513.6167,206350.3487,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
451,Lima,Lima,OH,45801,4,2,1494,11600,72,172000,189351.8838,142013.9129,236689.8548,179884.2897,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
452,Lima,Lima,OH,45801,4,2,1494,11600,72,172000,191899.8678,143924.9008,239874.8347,182304.8744,REVIEW_REQUIRED,47540,,0.597627891
453,Lima,Lima,OH,45801,3,2,1401,7361,69,160000,169085.8398,126814.3798,211357.2997,160631.5478,OK,30620,"Lima, OH",0.597627891
454,Lima,Lima,OH,45801,3,2,1401,7361,69,160000,171633.8237,128725.3678,214542.2797,163052.1326,OK,47540,,0.597627891
455,Lima,Lima,OH,45804,3,1.5,1529,35283,71,177675,189302.0138,141976.5103,236627.5172,179836.9131,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
456,Lima,Delphos,OH,45833,3,1,1116,8712,105,33000,105706.1233,79279.59247,132132.6541,100420.8171,REVIEW_REQUIRED,99999,,0.597627891
457,Lima,Delphos,OH,45833,3,1,1116,8712,105,33000,105706.1233,79279.59247,132132.6541,100420.8171,REVIEW_REQUIRED,46780,,0.597627891
458,Lima,Delphos,OH,45833,3,1,1116,8712,105,33000,103158.1393,77368.60451,128947.6742,98000.23238,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
459,Lima,Lima,OH,45807,2,1,816,11600,55,82500,102373.0074,76779.75556,127966.2593,97254.35704,REVIEW_REQUIRED,99999,,0.597627891
460,Lima,Lima,OH,45807,2,1,816,11600,55,82500,99825.02346,74868.76759,124781.2793,94833.77229,OK,30620,"Lima, OH",0.597627891
461,Lima,Harrod,OH,45850,2,1,1064,43560,105,138000,144574.8905,108431.1679,180718.6131,137346.1459,OK,99999,,0.597627891
462,Lima,Harrod,OH,45850,2,1,1064,43560,105,138000,144574.8905,108431.1679,180718.6131,137346.1459,OK,47540,,0.597627891
463,Lima,Harrod,OH,45850,2,1,1064,43560,105,138000,142026.9065,106520.1799,177533.6331,134925.5612,OK,30620,"Lima, OH",0.597627891
464,Lima,Lima,OH,45804,2,2,1020,25700,34,165000,168727.6729,126545.7546,210909.5911,160291.2892,OK,30620,"Lima, OH",0.597627891
465,Lima,Lima,OH,45806,3,2,1848,261360,33,231000,285949.8522,214462.3891,357437.3152,271652.3596,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
466,Lima,Lima,OH,45806,3,2,1848,261360,33,231000,288497.8361,216373.3771,360622.2952,274072.9443,REVIEW_REQUIRED,47540,,0.597627891
467,Lima,Lima,OH,45801,3,2,1594,424710,80,370000,296686.2552,222514.6914,370857.819,281851.9424,OK,30620,"Lima, OH",0.597627891
468,Lima,Lima,OH,45801,3,2,1594,424710,80,370000,299234.2391,224425.6794,374042.7989,284272.5272,OK,47540,,0.597627891
469,Lima,Lima,OH,45805,2,2.5,1528,11600,16,249000,327291.6871,245468.7653,409114.6089,310927.1028,OK,30620,"Lima, OH",0.597627891
470,Lima,Spencerville,OH,45887,3,1,1165,6621,105,205000,117873.0982,88404.82362,147341.3727,111979.4433,OK,30620,"Lima, OH",0.597627891
471,Lima,Spencerville,OH,45887,3,1,1165,6621,105,205000,120421.0821,90315.81159,150526.3526,114400.028,REVIEW_REQUIRED,47540,,0.597627891
472,Lima,Spencerville,OH,45887,3,1,1165,6621,105,205000,120421.0821,90315.81159,150526.3526,114400.028,REVIEW_REQUIRED,46780,,0.597627891
473,Lima,Spencerville,OH,45887,3,1,1165,6621,105,205000,120421.0821,90315.81159,150526.3526,114400.028,REVIEW_REQUIRED,16380,,0.597627891
474,Lima,Lima,OH,45807,3,2,1288,19602,64,216000,177120.4272,132840.3204,221400.534,168264.4058,REVIEW_REQUIRED,99999,,0.597627891
475,Lima,Lima,OH,45807,3,2,1288,19602,64,216000,174572.4432,130929.3324,218215.554,165843.8211,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
476,Lima,Harrod,OH,45850,3,2,2020,281397,105,285000,274082.5713,205561.9285,342603.2142,260378.4428,OK,99999,,0.597627891
477,Lima,Harrod,OH,45850,3,2,2020,281397,105,285000,274082.5713,205561.9285,342603.2142,260378.4428,OK,47540,,0.597627891
478,Lima,Harrod,OH,45850,3,2,2020,281397,105,285000,271534.5874,203650.9405,339418.2342,257957.858,OK,30620,"Lima, OH",0.597627891
479,Lima,Lima,OH,45801,3,1,1316,10018,105,179900,117873.0982,88404.82362,147341.3727,111979.4433,OK,30620,"Lima, OH",0.597627891
480,Lima,Lima,OH,45801,3,1,1316,10018,105,179900,120421.0821,90315.81159,150526.3526,114400.028,REVIEW_REQUIRED,47540,,0.597627891
481,Lima,Bluffton,OH,45817,3,2,1637,19035,109,292000,196952.1673,147714.1255,246190.2092,187104.559,OK,99999,,0.597627891
482,Lima,Bluffton,OH,45817,3,2,1637,19035,109,292000,196952.1673,147714.1255,246190.2092,187104.559,OK,22300,,0.597627891
483,Lima,Bluffton,OH,45817,3,2,1637,19035,109,292000,194404.1834,145803.1375,243005.2292,184683.9742,OK,30620,"Lima, OH",0.597627891
484,Lima,Lima,OH,45801,3,1.5,1340,4356,46,85000,140887.3145,105665.4859,176109.1431,133842.9488,OK,30620,"Lima, OH",0.597627891
485,Lima,Lima,OH,45801,3,1.5,1340,4356,46,85000,143435.2984,107576.4738,179294.1231,136263.5335,OK,47540,,0.597627891
486,Lima,Lima,OH,45807,3,2,2222,11108,63,247500,258707.9701,194030.9776,323384.9626,245772.5716,OK,99999,,0.597627891
487,Lima,Lima,OH,45807,3,2,2222,11108,63,247500,256159.9861,192119.9896,320199.9827,243351.9868,OK,30620,"Lima, OH",0.597627891
488,Lima,Lima,OH,45801,5,1,1963,2090880,105,765000,690198.8993,517649.1745,862748.6241,655688.9543,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
489,Lima,Lima,OH,45801,5,1,1963,2090880,105,765000,692746.8832,519560.1624,865933.604,658109.5391,OK,47540,,0.597627891
490,Lima,Lima,OH,45801,5,3.5,2795,44431,20,500000,541105.0296,405828.7722,676381.287,514049.7781,OK,30620,"Lima, OH",0.597627891
491,Lima,Lima,OH,45801,5,3.5,2795,44431,20,500000,525152.6291,393864.4718,656440.7863,498894.9976,OK,47540,,0.597627891
492,Lima,Lima,OH,45807,3,2,1155,11600,62,245000,167486.6109,125614.9582,209358.2637,159112.2804,OK,99999,,0.597627891
493,Lima,Lima,OH,45807,3,2,1155,11600,62,245000,164938.627,123703.9702,206173.2837,156691.6956,OK,30620,"Lima, OH",0.597627891
494,Lima,Lima,OH,45801,3,2,1684,11600,125,97500,175924.4502,131943.3376,219905.5627,167128.2277,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
495,Lima,Lima,OH,45801,3,2,1684,11600,125,97500,178472.4341,133854.3256,223090.5427,169548.8124,REVIEW_REQUIRED,47540,,0.597627891
496,Lima,Lima,OH,45804,2,2,1214,11600,125,138000,137857.4736,103393.1052,172321.842,130964.5999,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
497,Lima,Lima,OH,45805,3,1,1306,6795,73,195000,125719.4021,94289.5516,157149.2527,119433.432,OK,30620,"Lima, OH",0.597627891
498,Lima,Lima,OH,45805,2,2,1216,32670,24,215000,221319.473,165989.6048,276649.3413,210253.4994,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
499,Lima,Delphos,OH,45833,3,2.5,1977,41382,36,420000,383364.2933,287523.2199,479205.3666,364196.0786,REVIEW_REQUIRED,99999,,0.597627891
500,Lima,Delphos,OH,45833,3,2.5,1977,41382,36,420000,383364.2933,287523.2199,479205.3666,364196.0786,REVIEW_REQUIRED,46780,,0.597627891
501,Lima,Delphos,OH,45833,3,2.5,1977,41382,36,420000,380816.3093,285612.232,476020.3866,361775.4938,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
502,Lima,Lima,OH,45807,3,1.5,1772,22651,58,245000,204765.6639,153574.248,255957.0799,194527.3807,REVIEW_REQUIRED,99999,,0.597627891
503,Lima,Lima,OH,45807,3,1.5,1772,22651,58,245000,202217.68,151663.26,252772.1,192106.796,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
504,Lima,Harrod,OH,45850,3,1,1517,177289,62,254500,214669.2753,161001.9565,268336.5942,203935.8116,OK,99999,,0.597627891
505,Lima,Harrod,OH,45850,3,1,1517,177289,62,254500,214669.2753,161001.9565,268336.5942,203935.8116,OK,47540,,0.597627891
506,Lima,Harrod,OH,45850,3,1,1517,177289,62,254500,212121.2914,159090.9685,265151.6142,201515.2268,OK,30620,"Lima, OH",0.597627891
507,Lima,Delphos,OH,45833,3,2,2837,43560,33,400000,479891.7986,359918.8489,599864.7482,455897.2086,OK,99999,,0.597627891
508,Lima,Delphos,OH,45833,3,2,2837,43560,33,400000,479891.7986,359918.8489,599864.7482,455897.2086,OK,46780,,0.597627891
509,Lima,Delphos,OH,45833,3,2,2837,43560,33,400000,477343.8146,358007.861,596679.7683,453476.6239,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
510,Lima,Lima,OH,45801,3,3,1944,17000,28,250000,301825.229,226368.9218,377281.5363,286733.9676,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
511,Lima,Lima,OH,45801,3,3,1944,17000,28,250000,302292.7135,226719.5351,377865.8918,287178.0778,OK,47540,,0.597627891
512,Lima,Lima,OH,45807,3,1.5,1908,43560,122,285000,226723.9163,170042.9372,283404.8954,215387.7205,OK,99999,,0.597627891
513,Lima,Lima,OH,45807,3,1.5,1908,43560,122,285000,224175.9324,168131.9493,280219.9154,212967.1357,OK,30620,"Lima, OH",0.597627891
514,Lima,Lima,OH,45801,3,1,1260,7143,62,186000,131017.4868,98263.11511,163771.8585,124466.6125,OK,30620,"Lima, OH",0.597627891
515,Lima,Lima,OH,45801,3,1,1260,7143,62,186000,133565.4708,100174.1031,166956.8385,126887.1972,OK,47540,,0.597627891
516,Lima,Lima,OH,45804,2,1,1122,3920,105,90000,77987.49967,58490.62475,97484.37458,74088.12468,OK,30620,"Lima, OH",0.597627891
517,Lima,Cairo,OH,45820,3,2,1467,18295,56,219900,212180.0284,159135.0213,265225.0355,201571.027,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
518,Lima,Lima,OH,45804,3,1,1510,11600,74,157000,171488.0166,128616.0124,214360.0207,162913.6157,OK,30620,"Lima, OH",0.597627891
519,Lima,Lima,OH,45805,4,2,1480,6969,99,142000,173068.8598,129801.6449,216336.0748,164415.4168,OK,30620,"Lima, OH",0.597627891
520,Lima,Lima,OH,45805,4,3.5,1972,7405,18,390000,387295.0886,290471.3165,484118.8608,367930.3342,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
521,Lima,Lima,OH,45805,3,2.5,1946,24829,27,445000,307571.3089,230678.4817,384464.1361,292192.7435,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
522,Lima,Lima,OH,45807,3,2,1926,11600,28,300000,272188.377,204141.2828,340235.4713,258578.9582,REVIEW_REQUIRED,99999,,0.597627891
523,Lima,Lima,OH,45807,3,2,1926,11600,28,300000,269640.3931,202230.2948,337050.4913,256158.3734,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
524,Lima,Bluffton,OH,45817,3,3,2085,11600,30,225000,282966.6284,212224.9713,353708.2855,268818.297,OK,99999,,0.597627891
525,Lima,Bluffton,OH,45817,3,3,2085,11600,30,225000,282966.6284,212224.9713,353708.2855,268818.297,OK,22300,,0.597627891
526,Lima,Bluffton,OH,45817,3,3,2085,11600,30,225000,282499.144,211874.358,353123.93,268374.1868,OK,30620,"Lima, OH",0.597627891
527,Lima,Lima,OH,45804,4,2,1488,11600,106,100000,181505.5799,136129.1849,226881.9748,172430.3009,OK,30620,"Lima, OH",0.597627891
528,Lima,Lima,OH,45805,3,2,1080,10200,66,229900,137538.7231,103154.0423,171923.4038,130661.7869,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
529,Lima,Lima,OH,45805,3,2,1314,8600,0,247900,232873.8081,174655.356,291092.2601,221230.1177,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
530,Lima,Lima,OH,45805,3,1,960,10410,109,158000,100562.9324,75422.19928,125703.6655,95534.78575,OK,30620,"Lima, OH",0.597627891
531,Lima,Lima,OH,45801,3,2,1680,17816,44,24000,202105.6749,151579.2561,252632.0936,192000.3911,OK,30620,"Lima, OH",0.597627891
532,Lima,Lima,OH,45801,3,2,1680,17816,44,24000,204653.6588,153490.2441,255817.0735,194420.9759,OK,47540,,0.597627891
533,Lima,Lima,OH,45806,4,3,2235,18200,60,280750,293376.001,220032.0007,366720.0012,278707.2009,OK,30620,"Lima, OH",0.597627891
534,Lima,Lima,OH,45806,4,3,2235,18200,60,280750,293843.4854,220382.6141,367304.3568,279151.3111,REVIEW_REQUIRED,47540,,0.597627891
535,Lima,Lima,OH,45801,3,1,1168,6403,105,54000,111271.4204,83453.56532,139089.2755,105707.8494,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
536,Lima,Lima,OH,45801,3,1,1168,6403,105,54000,113819.4044,85364.55329,142274.2555,108128.4342,OK,47540,,0.597627891
537,Lima,Lima,OH,45801,4,1,1352,10890,69,175000,139561.5986,104671.1989,174451.9982,132583.5187,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
538,Lima,Lima,OH,45801,4,1,1352,10890,69,175000,142109.5825,106582.1869,177636.9782,135004.1034,REVIEW_REQUIRED,47540,,0.597627891
539,Lima,Lima,OH,45805,3,2.5,2321,19602,22,391100,391098.1149,293323.5861,488872.6436,371543.2091,OK,30620,"Lima, OH",0.597627891
540,Lima,Lima,OH,45801,3,1,1392,7260,61,129900,138633.3436,103975.0077,173291.6794,131701.6764,OK,30620,"Lima, OH",0.597627891
541,Lima,Lima,OH,45801,3,1,1392,7260,61,129900,141181.3275,105885.9956,176476.6594,134122.2611,OK,47540,,0.597627891
542,Lima,Cridersville,OH,45806,3,2,1404,17424,31,210000,225580.5833,169185.4375,281975.7292,214301.5542,OK,30620,"Lima, OH",0.597627891
543,Lima,Cridersville,OH,45806,3,2,1404,17424,31,210000,228128.5673,171096.4255,285160.7091,216722.1389,REVIEW_REQUIRED,47540,,0.597627891
544,Lima,Lima,OH,45807,2,1,1175,25700,71,210000,141745.6092,106309.2069,177182.0115,134658.3288,OK,99999,,0.597627891
545,Lima,Lima,OH,45807,2,1,1175,25700,71,210000,139197.6253,104398.2189,173997.0316,132237.744,OK,30620,"Lima, OH",0.597627891
546,Lima,Bluffton,OH,45817,3,2,1486,16553,64,280000,200204.8925,150153.6693,250256.1156,190194.6478,REVIEW_REQUIRED,99999,,0.597627891
547,Lima,Bluffton,OH,45817,3,2,1486,16553,64,280000,200204.8925,150153.6693,250256.1156,190194.6478,REVIEW_REQUIRED,22300,,0.597627891
548,Lima,Bluffton,OH,45817,3,2,1486,16553,64,280000,197656.9085,148242.6814,247071.1356,187774.0631,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
549,Lima,Spencerville,OH,45887,3,1,1260,43560,62,195000,179003.2471,134252.4354,223754.0589,170053.0848,REVIEW_REQUIRED,30620,"Lima, OH",0.597627891
550,Lima,Spencerville,OH,45887,3,1,1260,43560,62,195000,181551.2311,136163.4233,226939.0389,172473.6695,REVIEW_REQUIRED,47540,,0.597627891
551,Lima,Spencerville,OH,45887,3,1,1260,43560,62,195000,181551.2311,136163.4233,226939.0389,172473.6695,REVIEW_REQUIRED,46780,,0.597627891
552,Lima,Spencerville,OH,45887,3,1,1260,43560,62,195000,181551.2311,136163.4233,226939.0389,172473.6695,REVIEW_REQUIRED,16380,,0.597627891
